Pver_g230.t1	sp|Q04857|CO6A1_MOUSE	41.860	86	50	0	1198	1283	297	382	1.44e-11	66.2
Pver_g464.t1	sp|Q04857|CO6A1_MOUSE	28.358	134	76	4	310	431	606	731	1.64e-06	47.8
Pver_g531.t1	sp|Q04857|CO6A1_MOUSE	46.535	101	54	0	146	246	274	374	4.82e-14	70.1
Pver_g569.t1	sp|Q04857|CO6A1_MOUSE	42.991	107	53	2	78	176	267	373	1.41e-12	66.6
Pver_g603.t1	sp|Q48806|DLPA_LEGPH	29.293	99	69	1	62	159	466	564	5.87e-10	53.9
Pver_g718.t1	sp|P12109|CO6A1_HUMAN	22.459	423	264	12	185	592	614	987	6.54e-18	87.8
Pver_g811.t2	sp|Q04857|CO6A1_MOUSE	29.730	148	89	6	14	151	613	755	9.84e-07	52.4
Pver_g941.t1	sp|P12109|CO6A1_HUMAN	35.958	381	198	7	481	841	203	557	2.34e-25	111
Pver_g1020.t1	sp|P09624|DLDH_YEAST	62.147	177	67	0	2	178	317	493	4.00e-82	249
Pver_g1030.t2	sp|Q04857|CO6A1_MOUSE	24.306	432	275	18	533	929	606	1020	2.05e-15	80.1
Pver_g1341.t1	sp|P11708|MDHC_PIG	68.182	330	103	2	784	1112	3	331	7.67e-160	474
Pver_g1346.t2	sp|Q7SX99|FUMH_DANRE	71.866	359	96	1	24	377	151	509	0.0	543
Pver_g1702.t2	sp|P12109|CO6A1_HUMAN	43.089	123	58	4	580	696	231	347	2.02e-13	71.6
Pver_g1757.t1	sp|P21883|ODP2_BACSU	35.256	468	256	7	71	520	3	441	6.60e-79	251
Pver_g1805.t1	sp|Q7N4H8|FUMC_PHOLL	29.534	193	114	6	128	309	160	341	2.62e-10	59.3
Pver_g1831.t1	sp|P08461|ODP2_RAT	40.576	451	211	5	59	480	210	632	9.58e-97	301
Pver_g1865.t2	sp|P12109|CO6A1_HUMAN	20.946	148	105	4	128	268	614	756	6.57e-07	47.8
Pver_g1899.t1	sp|P12109|CO6A1_HUMAN	51.471	68	30	1	89	156	275	339	6.33e-10	54.3
Pver_g1900.t1	sp|Q04857|CO6A1_MOUSE	47.619	105	52	1	40	141	270	374	2.15e-15	72.4
Pver_g1958.t2	sp|P12109|CO6A1_HUMAN	51.562	64	25	1	270	327	287	350	2.32e-07	50.1
Pver_g1962.t1	sp|Q04857|CO6A1_MOUSE	44.444	99	54	1	111	208	267	365	2.54e-14	70.9
Pver_g1963.t1	sp|Q04857|CO6A1_MOUSE	29.936	157	91	3	48	185	229	385	9.35e-07	47.4
Pver_g1964.t1	sp|Q04857|CO6A1_MOUSE	40.625	96	31	2	114	183	440	535	5.35e-09	54.3
Pver_g2191.t1	sp|Q04857|CO6A1_MOUSE	49.057	53	24	1	122	174	438	487	5.04e-08	51.6
Pver_g2379.t1	sp|P12109|CO6A1_HUMAN	20.998	481	288	20	23	477	599	1013	1.48e-08	54.3
Pver_g2380.t2	sp|P12109|CO6A1_HUMAN	25.466	161	95	6	456	603	614	762	1.95e-07	52.4
Pver_g2383.t1	sp|P12109|CO6A1_HUMAN	27.922	154	93	6	34	178	612	756	1.44e-08	55.1
Pver_g2662.t1	sp|Q04857|CO6A1_MOUSE	27.439	164	90	9	67	215	608	757	4.83e-06	45.8
Pver_g2869.t1	sp|A0QMB9|GABD1_MYCA1	36.508	315	197	2	7	321	146	457	4.77e-67	214
Pver_g3015.t1	sp|P12109|CO6A1_HUMAN	38.318	107	60	1	102	202	231	337	7.30e-10	58.2
Pver_g3036.t1	sp|P09624|DLDH_YEAST	26.547	501	326	19	22	503	6	483	2.15e-35	135
Pver_g3066.t2	sp|Q04857|CO6A1_MOUSE	40.000	80	30	2	102	166	443	519	2.09e-06	48.9
